episode_id,step,day,player,action_verb,target_or_item,quantity_or_coord
10dfbcd2-9a84-11f1-b260-0242ac130203,239,9,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,240,10,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,241,10,0,PICKUP,WHEAT,6
10dfbcd2-9a84-11f1-b260-0242ac130203,242,10,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,243,10,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,244,10,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,245,10,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,246,10,0,EAST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,247,10,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,248,10,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,249,10,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,250,10,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,251,10,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,252,10,0,COLLECT_FERTILIZER,,
10dfbcd2-9a84-11f1-b260-0242ac130203,253,10,0,EAST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,254,10,0,EAST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,255,10,0,EAST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,256,10,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,257,10,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,258,10,0,SOUTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,259,10,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,260,10,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,261,10,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,262,10,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,263,10,0,PASS,,
10dfbcd2-9a84-11f1-b260-0242ac130203,264,11,0,PASS,,
10dfbcd2-9a84-11f1-b260-0242ac130203,265,11,0,PICKUP,WHEAT,6
10dfbcd2-9a84-11f1-b260-0242ac130203,266,11,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,267,11,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,268,11,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,269,11,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,270,11,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,271,11,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,272,11,0,EAST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,273,11,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,274,11,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,275,11,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,276,11,0,EAST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,277,11,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,278,11,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,279,11,0,SOUTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,280,11,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,281,11,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,282,11,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,283,11,0,WATER,,
10dfbcd2-9a84-11f1-b260-0242ac130203,284,11,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,285,11,0,SOUTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,286,11,0,WATER,,
10dfbcd2-9a84-11f1-b260-0242ac130203,287,11,0,SOUTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,288,12,0,PASS,,
10dfbcd2-9a84-11f1-b260-0242ac130203,289,12,0,PICKUP,WHEAT,6
10dfbcd2-9a84-11f1-b260-0242ac130203,290,12,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,291,12,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,292,12,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,293,12,0,HARVEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,294,12,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,295,12,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,296,12,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,297,12,0,EAST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,298,12,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,299,12,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,300,12,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,301,12,0,EAST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,302,12,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,303,12,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,304,12,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,305,12,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,306,12,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,307,12,0,WATER,,
10dfbcd2-9a84-11f1-b260-0242ac130203,308,12,0,SOUTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,309,12,0,SOUTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,310,12,0,SOUTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,311,12,0,SOUTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,312,13,0,PASS,,
10dfbcd2-9a84-11f1-b260-0242ac130203,313,13,0,PICKUP,WHEAT,6
10dfbcd2-9a84-11f1-b260-0242ac130203,314,13,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,315,13,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,316,13,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,317,13,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,318,13,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,319,13,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,320,13,0,EAST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,321,13,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,322,13,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,323,13,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,324,13,0,EAST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,325,13,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,326,13,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,327,13,0,EAST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,328,13,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,329,13,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,330,13,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,331,13,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,332,13,0,WATER,,
10dfbcd2-9a84-11f1-b260-0242ac130203,333,13,0,SOUTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,334,13,0,WATER,,
10dfbcd2-9a84-11f1-b260-0242ac130203,335,13,0,PASS,,
10dfbcd2-9a84-11f1-b260-0242ac130203,336,14,0,PASS,,
10dfbcd2-9a84-11f1-b260-0242ac130203,337,14,0,PICKUP,WHEAT,6
10dfbcd2-9a84-11f1-b260-0242ac130203,338,14,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,339,14,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,340,14,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,341,14,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,342,14,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,343,14,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,344,14,0,EAST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,345,14,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,346,14,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,347,14,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,348,14,0,EAST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,349,14,0,FEED,,
10dfbcd2-9a84-11f1-b260-0242ac130203,350,14,0,CARE,,
10dfbcd2-9a84-11f1-b260-0242ac130203,351,14,0,WEST,,
10dfbcd2-9a84-11f1-b260-0242ac130203,352,14,0,COLLECT_FERTILIZER,,
10dfbcd2-9a84-11f1-b260-0242ac130203,353,14,0,NORTH,,
10dfbcd2-9a84-11f1-b260-0242ac130203,354,14,0,WATER,,
10dfbcd2-9a84-11f1-b260-0242ac130203,355,14,0,NORTH,,
